date,unit_value_usd,country
2022-09-03,1.30,SRI LANKA
2022-09-06,1.25,"TANZANIA, UNITED REPUBLIC OF"
2022-09-07,1.30,SRI LANKA
2022-09-08,1.75,NEPAL
2022-09-10,1.45,BANGLADESH
2022-09-12,1.30,SRI LANKA
2022-09-12,4.94,RUSSIAN FEDERATION
2022-09-12,1.19,SAUDI ARABIA
2022-09-12,111.82,INDONESIA
2022-09-14,10.17,NEPAL
2022-09-13,1.35,NEPAL
2022-09-14,22.24,NIGERIA
2022-09-14,1.37,ARGENTINA
2022-09-14,1.37,JORDAN
2022-09-15,2.22,NEPAL
2022-09-15,2.41,BANGLADESH
2022-09-15,1.85,NEPAL
2022-09-15,1.69,NEPAL
2022-09-15,6.35,NEPAL
2022-09-15,1075.16,UNITED ARAB EMIRATES
2022-09-16,1.46,NEPAL
2022-09-17,3.66,BANGLADESH
2022-09-17,3.75,KENYA
2022-09-18,1.59,NEPAL
2022-09-18,1.91,NEPAL
2022-09-20,1.47,NEPAL
2022-09-20,1.47,NEPAL
2022-09-20,34.31,NEPAL
2022-09-21,3.81,GHANA
2022-09-21,6.35,GHANA
2022-09-22,1.55,"TANZANIA, UNITED REPUBLIC OF"
2022-09-21,1.01,NEPAL
2022-09-21,1.85,NEPAL
2022-09-22,1.78,NEPAL
2022-09-23,1.52,NEPAL
2022-09-23,1.23,SRI LANKA
2022-09-23,1.23,SRI LANKA
2022-09-24,1.52,UNITED ARAB EMIRATES
2022-09-24,1.32,ARGENTINA
2022-09-24,1.32,JORDAN
2022-09-27,14.82,NEPAL
2022-09-27,1.57,NEPAL
2022-09-28,1.33,NEPAL
2022-09-28,1.78,NIGERIA
2022-09-28,1184.49,UNITED ARAB EMIRATES
2022-09-28,30.50,NEPAL
2022-09-29,1427.49,QATAR
2022-09-10,1.46,SRI LANKA
2022-09-10,1.45,SRI LANKA
2022-08-05,1591.34,NEPAL
2022-08-05,1109.97,UNITED ARAB EMIRATES
2022-08-06,1293.76,"IRAN, ISLAMIC REPUBLIC OF"
2022-08-06,1.52,UNITED ARAB EMIRATES
2022-08-06,1.49,BANGLADESH
2022-08-09,2.24,RUSSIAN FEDERATION
2022-08-10,2.24,RUSSIAN FEDERATION
2022-08-11,1.59,NEPAL
2022-08-13,1.44,SRI LANKA
2022-08-14,2.11,NEPAL
2022-08-14,1.29,KENYA
2022-08-16,1.92,NEPAL
2022-08-16,1527.69,NEPAL
