date,unit_value_usd,country
2022-08-13,0.38,NEPAL
2022-08-13,615.82,BANGLADESH
2022-08-13,0.47,SRI LANKA
2022-08-13,0.46,SRI LANKA
2022-08-13,0.47,SRI LANKA
2022-08-13,0.38,NEPAL
2022-08-12,0.38,NEPAL
2022-08-15,557.99,BANGLADESH
2022-08-16,0.47,SRI LANKA
2022-08-16,0.38,NEPAL
2022-08-17,427.68,SRI LANKA
2022-08-17,0.47,SRI LANKA
2022-08-16,0.38,NEPAL
2022-08-17,0.61,SRI LANKA
2022-08-17,427.68,SRI LANKA
2022-08-17,427.68,SRI LANKA
2022-08-17,427.68,SRI LANKA
2022-08-18,6.11,UGANDA
2022-08-17,0.47,SRI LANKA
2022-08-18,371.99,SRI LANKA
2022-08-19,0.38,NEPAL
2022-08-19,0.38,NEPAL
2022-08-19,449.47,BANGLADESH
2022-08-19,449.47,BANGLADESH
2022-08-19,0.51,KENYA
2022-08-21,393.32,NEPAL
2022-08-21,0.38,NEPAL
2022-08-21,416.88,BANGLADESH
2022-08-23,0.47,SRI LANKA
2022-08-23,0.47,SRI LANKA
2022-08-23,0.38,NEPAL
2022-08-24,503.41,BANGLADESH
2022-08-25,11.93,ANGOLA
2022-08-25,0.39,BANGLADESH
2022-08-24,503.41,BANGLADESH
2022-08-24,452.55,BANGLADESH
2022-08-24,416.88,BANGLADESH
2022-08-25,0.39,BANGLADESH
2022-08-25,0.39,BANGLADESH
2022-08-25,0.39,BANGLADESH
2022-08-25,449.47,BANGLADESH
2022-08-26,4.23,NEPAL
2022-08-26,4.23,NEPAL
2022-08-26,3.17,NEPAL
2022-08-26,3.17,NEPAL
2022-08-26,3.17,NEPAL
2022-08-26,2.79,NEPAL
2022-08-26,503.41,BANGLADESH
2022-08-26,0.38,NEPAL
2022-08-28,361.69,NEPAL
2022-08-28,361.62,NEPAL
2022-08-28,444.73,BANGLADESH
2022-08-28,418.82,BANGLADESH
2022-08-28,496.81,SRI LANKA
2022-08-28,0.56,SRI LANKA
2022-08-29,0.40,BANGLADESH
2022-08-29,416.88,BANGLADESH
2022-08-30,371.99,SRI LANKA
2022-08-30,371.99,SRI LANKA
2022-08-30,372.04,SRI LANKA
2022-08-30,2.79,NEPAL
2022-08-30,114.21,UNITED ARAB EMIRATES
2022-08-30,0.38,NEPAL
2022-08-30,503.41,BANGLADESH
2022-08-30,0.39,BANGLADESH
2022-08-30,0.42,SRI LANKA
2022-08-31,371.92,SRI LANKA
2022-08-04,4.04,"TANZANIA, UNITED REPUBLIC OF"
2022-08-04,5.56,"TANZANIA, UNITED REPUBLIC OF"
2022-08-06,8.06,GUINEA
2022-08-07,0.38,NEPAL
2022-08-09,0.61,SRI LANKA
2022-08-09,0.47,NEPAL
2022-08-13,0.48,BANGLADESH
2022-08-19,444.72,BANGLADESH
2022-08-29,114.21,UNITED ARAB EMIRATES
2022-12-01,0.37,NEPAL
2022-12-02,12.67,UNITED STATES
2022-12-02,0.37,NEPAL
2022-12-05,6.20,UNITED ARAB EMIRATES
2022-12-05,280.45,SRI LANKA
2022-12-05,0.37,NEPAL
2022-12-05,2.08,IRAQ
2022-12-05,6.01,UGANDA
2022-12-05,5.98,UGANDA
2022-12-07,0.37,NEPAL
2022-12-07,0.37,NEPAL
2022-12-09,280.34,SRI LANKA
2022-12-10,0.37,NEPAL
2022-12-13,0.52,KENYA
2022-12-14,3.11,"TANZANIA, UNITED REPUBLIC OF"
2022-12-14,8.47,MOZAMBIQUE
2022-12-14,8.47,MOZAMBIQUE
2022-12-15,0.00,GERMANY
2022-12-17,23.23,UNITED ARAB EMIRATES
2022-12-19,3.67,NEPAL
2022-12-19,3.43,NEPAL
2022-12-19,3.43,NEPAL
2022-12-19,3.41,NEPAL
2022-12-19,3.43,NEPAL
2022-12-19,3.41,NEPAL
2022-12-19,3.41,NEPAL
2022-12-19,0.37,NEPAL
2022-12-19,13.85,SRI LANKA
2022-12-20,0.37,NEPAL
2022-12-20,0.37,NEPAL
2022-12-20,0.37,NEPAL
2022-12-20,0.00,UNITED STATES
2022-12-21,354.59,NEPAL
2022-12-22,280.57,SRI LANKA
2022-12-22,0.33,SRI LANKA
2022-12-22,0.00,"TANZANIA, UNITED REPUBLIC OF"
2022-12-22,0.37,NEPAL
2022-12-23,6.22,SYRIAN ARAB REPUBLIC
2022-12-26,12.22,UNITED ARAB EMIRATES
2022-12-26,0.37,NEPAL
2022-12-26,0.37,NEPAL
2022-12-27,4.89,NEPAL
2022-12-27,97.80,SRI LANKA
2022-12-29,0.37,NEPAL
2022-12-29,0.00,INDONESIA
2022-12-30,0.33,SRI LANKA
2022-12-30,385.06,NEPAL
2022-12-31,12.22,UNITED ARAB EMIRATES
2022-12-31,0.37,NEPAL
2022-12-06,26.09,SIERRA LEONE
2022-12-21,0.33,SRI LANKA
2021-10-04,422400.00,NEPAL
2021-10-05,422400.00,NEPAL
2021-10-06,422400.00,NEPAL
2021-10-07,2.01,ANGOLA
2021-10-08,2.01,ANGOLA
2021-10-08,2.01,ANGOLA
2021-10-08,2.01,ANGOLA
2021-10-08,2.01,ANGOLA
2021-10-08,184.40,UNITED ARAB EMIRATES
2021-10-08,73.44,UNITED ARAB EMIRATES
2021-10-08,3751.44,MALAYSIA
2021-10-08,1607.76,MALAYSIA
2021-10-10,422400.00,NEPAL
2021-10-16,422400.00,NEPAL
2021-10-17,422400.00,NEPAL
2021-10-18,72.00,UGANDA
2021-10-18,287040.00,NEPAL
2021-10-18,72960.00,NEPAL
2021-10-18,229970.00,NEPAL
2021-10-18,80408.04,NEPAL
2021-10-20,63700.00,SRI LANKA
2021-10-20,63700.00,SRI LANKA
2021-10-20,579234.00,NEPAL
2021-10-21,88000.00,NEPAL
2021-10-21,50010.00,NEPAL
2021-10-21,432516.00,NEPAL
2021-10-21,422400.00,NEPAL
2021-10-21,422400.00,NEPAL
2021-10-24,422400.00,NEPAL
2021-10-27,422400.00,NEPAL
2021-10-28,13.05,MALAYSIA
2021-10-28,422400.00,NEPAL
2021-09-17,0.10,KENYA
2021-09-24,561600.00,NEPAL
2021-09-24,31540.00,SRI LANKA
2021-09-14,3.47,UNITED ARAB EMIRATES
2021-09-10,422400.00,NEPAL
2021-09-10,30.00,BHUTAN
2021-09-16,2.86,RWANDA
2021-09-15,43.38,OMAN
2021-09-16,3612.00,KENYA
2021-09-16,14352.00,KENYA
2021-09-14,422400.00,NEPAL
2021-09-16,422400.00,NEPAL
2021-09-15,31540.00,SRI LANKA
2021-09-15,30.00,BHUTAN
2021-09-15,30.00,BHUTAN
2021-09-01,43.38,OMAN
2021-09-01,13440.00,SINGAPORE
2021-09-01,16800.00,SINGAPORE
2021-09-01,20160.00,SINGAPORE
2021-09-03,422400.00,NEPAL
2021-09-03,422400.00,NEPAL
2021-09-04,56.40,IRAQ
2021-09-04,206.42,IRAQ
2021-09-04,17.47,GHANA
2021-09-04,56.40,IRAQ
2021-09-06,842400.00,NEPAL
2021-09-06,64.48,EGYPT
2021-09-06,842400.00,NEPAL
2021-09-06,125025.00,NEPAL
2021-09-07,3789.72,MALAYSIA
2021-09-07,1569.48,MALAYSIA
2021-09-07,422400.00,NEPAL
2021-09-08,4042.40,OMAN
2021-09-08,9675.00,OMAN
2021-09-09,16.50,ETHIOPIA
2021-09-09,1244.00,ETHIOPIA
2021-09-18,537810.00,NEPAL
2021-09-20,686630.00,NEPAL
2021-09-21,43.38,OMAN
2021-09-22,683.27,UGANDA
2021-09-22,422400.00,NEPAL
2021-09-27,2510.40,NETHERLANDS
2021-09-27,2224.00,NETHERLANDS
2021-09-27,334.72,NETHERLANDS
2021-09-27,2.86,RWANDA
2021-09-28,422400.00,NEPAL
2021-09-28,25.00,"TANZANIA, UNITED REPUBLIC OF"
2021-09-29,422400.00,NEPAL
2021-09-30,422400.00,NEPAL
2021-09-19,421200.00,NEPAL
2021-06-01,43005.10,SRI LANKA
2021-06-03,1213.05,BHUTAN
2021-06-04,846080.00,NEPAL
2021-06-04,470262.00,NEPAL
2021-06-05,20200.00,SRI LANKA
2021-06-06,421200.00,NEPAL
2021-06-07,136.48,GABON
2021-06-07,3000.00,IRAQ
2021-06-07,2400.00,IRAQ
2021-06-07,422400.00,NEPAL
2021-06-02,10450.00,SRI LANKA
2021-06-02,30000.00,SRI LANKA
2021-06-09,9108.50,SRI LANKA
2021-06-09,9048.00,SRI LANKA
2021-06-09,1136.00,BHUTAN
2021-06-09,1136.00,BHUTAN
2021-06-10,471355.00,NEPAL
2021-06-10,213.40,NIGERIA
2021-06-11,846080.00,NEPAL
2021-06-12,82000.00,NEPAL
2021-06-13,422400.00,NEPAL
2021-06-15,16.00,OMAN
2021-06-17,8214.90,SRI LANKA
2021-06-17,24304.65,SRI LANKA
2021-06-17,180.00,ECUADOR
2021-06-18,180.00,ECUADOR
2021-06-19,422400.00,NEPAL
2021-06-19,20.40,RWANDA
2021-06-21,786.60,ERITREA
2021-06-21,422400.00,NEPAL
2021-06-21,3600.00,KENYA
2021-06-21,698.00,SUDAN
2021-06-21,190.00,SUDAN
2021-06-17,31.30,SOUTH AFRICA
2021-06-22,103600.00,SRI LANKA
2021-06-22,3.80,SERBIA
2021-06-24,422400.00,NEPAL
2021-06-28,10.56,OMAN
2021-06-28,422400.00,NEPAL
2021-06-28,16.00,OMAN
2021-06-28,422400.00,NEPAL
2021-06-29,16.00,OMAN
2021-06-29,160170.00,NEPAL
2021-06-30,190.00,SUDAN
2021-06-30,698.00,SUDAN
2021-11-01,72.00,UGANDA
2021-11-03,421200.00,NEPAL
2021-11-06,422400.00,NEPAL
2021-11-03,16883.40,SINGAPORE
2021-11-07,422400.00,NEPAL
2021-11-08,422400.00,NEPAL
2021-11-09,655019.00,NEPAL
2021-11-11,1840.00,KENYA
2021-11-11,9.20,KENYA
2021-11-11,220.80,KENYA
2021-11-14,125025.00,NEPAL
2021-11-14,84004.00,NEPAL
2021-11-15,422400.00,NEPAL
2021-11-15,84004.00,NEPAL
2021-11-17,1079120.00,NEPAL
2021-11-17,422400.00,NEPAL
2021-11-17,0.20,KUWAIT
2021-11-18,422400.00,NEPAL
2021-11-18,422400.00,NEPAL
2021-11-19,1488.00,MALAYSIA
2021-11-19,2194.72,MALAYSIA
2021-11-19,1582.24,MALAYSIA
2021-11-19,107350.00,SRI LANKA
2021-11-21,991875.00,NEPAL
2021-11-21,976125.00,NEPAL
2021-11-22,637110.00,NEPAL
2021-11-22,15.96,UGANDA
2021-11-23,485880.00,NEPAL
2021-11-23,38738.00,SRI LANKA
2021-11-24,67500.00,BHUTAN
2021-11-25,422400.00,NEPAL
2021-11-26,480.60,BANGLADESH
2021-11-26,506.40,BANGLADESH
2021-11-26,3556.32,UNITED ARAB EMIRATES
2021-11-27,11.70,GHANA
2021-11-27,280.80,GHANA
2021-11-27,252.00,GHANA
2021-11-27,18.00,GHANA
2021-11-27,82.50,GHANA
2021-11-28,119611.96,NEPAL
2021-11-28,25376.00,NEPAL
2021-11-29,422400.00,NEPAL
2021-11-29,1600.00,BHUTAN
2021-11-29,397.00,BHUTAN
2021-11-30,422400.00,NEPAL
2021-11-30,56500.00,SRI LANKA
2021-11-30,56500.00,SRI LANKA
2021-11-10,422400.00,NEPAL
2022-01-02,134190.00,NEPAL
2022-01-04,480.60,BANGLADESH
2022-01-04,506.40,BANGLADESH
2022-01-04,422400.00,NEPAL
2022-01-05,914250.00,NEPAL
2022-01-05,422400.00,NEPAL
2022-01-05,914250.00,NEPAL
2022-01-05,54000.00,NEPAL
2022-01-06,589680.00,NEPAL
2022-01-06,421200.00,NEPAL
2022-01-07,99000.00,NEPAL
2022-01-07,33835.20,SINGAPORE
2022-01-07,24246.00,SRI LANKA
2022-01-07,64690.20,SRI LANKA
2022-01-07,33191.70,SRI LANKA
2022-01-11,16856.00,SRI LANKA
2022-01-13,33664.70,SRI LANKA
2022-01-15,28250.00,MOZAMBIQUE
2022-01-16,421200.00,NEPAL
2022-01-18,302.24,MALDIVES
2022-01-18,302.24,MALDIVES
2022-01-18,10.13,SOUTH AFRICA
2022-01-18,4.05,SOUTH AFRICA
2022-01-19,422400.00,NEPAL
2022-01-19,40715.10,SRI LANKA
2022-01-20,544.00,OMAN
2022-01-20,600.00,OMAN
2022-01-21,422400.00,NEPAL
2022-01-21,96400.00,NEPAL
2022-01-21,278600.00,NEPAL
2022-01-21,48.96,SAUDI ARABIA
2022-01-22,48.96,SAUDI ARABIA
2022-01-24,35.94,GHANA
2022-01-24,38.34,GHANA
2022-01-25,24171.75,SRI LANKA
2022-01-27,16273.96,SRI LANKA
2022-01-28,135.00,UNITED ARAB EMIRATES
2022-01-28,553560.00,NEPAL
2022-01-29,422400.00,NEPAL
2022-01-29,20953.00,SRI LANKA
2022-01-29,40061.10,SRI LANKA
2022-01-29,48006.90,SRI LANKA
2022-01-29,27300.00,SRI LANKA
2022-01-31,22640.20,SRI LANKA
2022-01-31,3024.00,NETHERLANDS
2022-01-31,1255.20,NETHERLANDS
2022-01-07,589680.00,NEPAL
2022-01-09,422400.00,NEPAL
2022-01-09,422400.00,NEPAL
2022-01-15,2460.00,TURKEY
2022-01-18,24678.00,SRI LANKA
2022-01-25,501120.00,NEPAL
2022-01-27,7150.00,BANGLADESH
2022-01-30,915975.00,NEPAL
2021-03-01,422400.00,NEPAL
2021-03-01,422400.00,NEPAL
2021-03-01,1677.41,INDONESIA
2021-03-01,977.62,INDONESIA
2021-03-01,117.48,TANZANIA
2021-03-01,207.00,UGANDA
2021-03-01,110160.00,SRI LANKA
2021-03-01,82620.00,SRI LANKA
2021-03-01,82620.00,SRI LANKA
2021-03-01,82620.00,SRI LANKA
2021-03-02,4.45,SAUDI ARABIA
2021-03-03,843880.00,NEPAL
2021-03-03,422400.00,NEPAL
2021-03-03,536717.50,NEPAL
2021-03-03,535095.00,NEPAL
2021-03-03,160.00,UGANDA
2021-03-04,2695.00,BHUTAN
2021-03-05,18760.67,SRI LANKA
2021-03-05,18547.73,SRI LANKA
2021-03-05,19142.49,SRI LANKA
2021-03-05,26345.71,SRI LANKA
2021-03-05,422400.00,NEPAL
2021-03-05,436.50,GHANA
2021-03-05,257.04,GHANA
2021-03-06,422400.00,NEPAL
2021-03-08,16461.60,SINGAPORE
2021-03-08,422400.00,NEPAL
2021-03-10,1812.65,MALAYSIA
2021-03-10,160.00,UGANDA
2021-03-11,422400.00,NEPAL
2021-03-11,223080.00,NEPAL
2021-03-12,454110.00,NEPAL
2021-03-13,341370.04,NEPAL
2021-03-16,800.00,TURKEY
2021-03-16,800.00,TURKEY
2021-03-16,1168.00,TURKEY
2021-03-16,294.00,TURKEY
2021-03-16,156.00,MALAYSIA
2021-03-16,1678.30,TURKEY
2021-03-16,1533.54,TURKEY
2021-03-17,137.30,MALAYSIA
2021-03-18,422400.00,NEPAL
2021-03-19,544376.00,NEPAL
2021-03-19,422400.00,NEPAL
2021-03-19,56.00,OMAN
2021-03-19,12.00,MOROCCO
2021-03-22,422400.00,NEPAL
2021-03-22,565376.00,NEPAL
2021-03-22,56.00,OMAN
2021-03-23,56.00,OMAN
2021-03-24,487732.00,NEPAL
2021-03-25,2188.55,SRI LANKA
2021-03-25,2.80,TANZANIA
2021-03-25,12.00,MOROCCO
2021-03-26,46212.00,SRI LANKA
2021-03-26,786240.00,NEPAL
2021-03-27,9800.00,BHUTAN
2021-03-28,886075.00,NEPAL
2021-03-28,9799.98,BHUTAN
2021-03-30,384.00,LEBANON
2021-03-30,886745.00,NEPAL
2021-03-30,422400.00,NEPAL
2021-03-30,422400.00,NEPAL
2021-03-31,421200.00,NEPAL
2021-03-18,422400.00,NEPAL
2022-09-04,304.96,JORDAN
2023-02-15,28.99,PORTUGAL
2022-09-04,304.96,JORDAN
2021-10-14,520.00,PORTUGAL
2022-09-19,2990.07,CHINA
2023-03-16,6000.32,BRAZIL
2022-02-11,5744.77,SAUDI ARABIA
2022-02-15,5747.47,SAUDI ARABIA
2022-03-25,6861.70,PARAGUAY
2022-09-13,1.78,NIGERIA
2022-09-13,2.59,NIGERIA
2022-09-13,1.41,NIGERIA
2022-09-13,2.82,NIGERIA
2022-09-13,3.18,NIGERIA
2022-09-13,1.41,NIGERIA
2022-09-13,2.82,NIGERIA
2022-09-13,3.18,NIGERIA
2022-09-13,1.78,NIGERIA
2022-09-13,2.59,NIGERIA
2022-09-14,1.41,NIGERIA
2022-09-14,2.82,NIGERIA
2022-09-14,3.18,NIGERIA
2022-09-14,1.78,NIGERIA
2022-09-14,2.59,NIGERIA
2022-06-13,1.30,THAILAND
2022-09-14,1.41,NIGERIA
2022-09-14,2.82,NIGERIA
2022-09-14,3.18,NIGERIA
2022-09-14,1.78,NIGERIA
2022-09-14,2.59,NIGERIA
2021-10-13,525.00,RUSSIAN FEDERATION
2021-09-21,16104.00,UNITED STATES
2022-11-29,30.16,INDONESIA
2022-11-29,30.16,INDONESIA
2022-11-29,30.16,INDONESIA
2022-11-29,30.16,INDONESIA
2022-11-09,111.45,BANGLADESH
2022-11-09,111.45,BANGLADESH
2022-11-15,60.90,JORDAN
2023-02-12,12.34,CANADA
2022-11-05,146.16,EGYPT
2022-11-05,219.24,EGYPT
2022-02-14,121.54,BELARUS
2022-05-11,9.54,OMAN
2022-05-12,212.34,BRAZIL
2022-12-29,1.95,UNITED STATES
2023-02-28,53.53,SPAIN
2023-03-30,54.20,SPAIN
2023-03-30,36.50,MEXICO
2022-06-06,33.59,CHINA
2022-06-07,33.59,CHINA
2022-08-03,37.30,MEXICO
2021-03-05,106000.00,SPAIN
2022-07-04,82.76,CHINA
2022-03-23,81.33,CHINA
2021-06-02,37490.00,CHINA
2021-11-15,18000.00,CHINA
2023-03-14,1476.15,ARGENTINA
2023-03-14,1476.15,ARGENTINA
2021-03-12,210014.69,TURKEY
2023-03-02,0.00,SAUDI ARABIA
2023-03-02,0.00,SAUDI ARABIA
2022-12-19,55.01,INDONESIA
2022-06-15,6.90,UZBEKISTAN
2021-03-16,1.59,MALAYSIA
2021-03-24,47.80,SRI LANKA
2021-03-24,1268.00,SRI LANKA
2021-03-24,253.60,SRI LANKA
